,Return
1995-10-31,1.061528238095238
1995-11-30,1.0661795344827587
1995-12-31,1.0003144957081544
1996-01-31,1.0215441502145923
1996-02-29,1.0164492222222221
1996-03-31,1.050750576923077
1996-04-30,0.9405050936170213
1996-05-31,1.0390313655462184
1996-06-30,1.0215201715481173
1996-07-31,1.0456695578512396
1996-08-31,1.039166805785124
1996-09-30,1.0543984814814815
1996-10-31,1.0753373004115225
1996-11-30,1.0277159549180328
1996-12-31,1.0538115325203252
1997-01-31,1.051407882113821
1997-02-28,1.073402983935743
1997-03-31,1.0736195100401607
1997-04-30,1.19861372
1997-05-31,1.0700797718253967
1997-06-30,1.0736041314741036
1997-07-31,1.016472022
1997-08-31,1.047557398
1997-09-30,1.052229896
1997-10-31,1.06277554
1997-11-30,1.02645809
