,Return
1995-10-31,1.0303756363636363
1995-11-30,1.0055452887931036
1995-12-31,1.041292907725322
1996-01-31,1.042431839055794
1996-02-29,1.0348354914529914
1996-03-31,0.9935026282051281
1996-04-30,0.9974848510638298
1996-05-31,1.0347920294117647
1996-06-30,1.0229525313807533
1996-07-31,1.0434733739669422
1996-08-31,1.016260097107438
1996-09-30,1.0185730144032923
1996-10-31,1.046980794238683
1996-11-30,1.007132944672131
1996-12-31,1.0723961300813007
1997-01-31,1.0616288658536586
1997-02-28,1.0245927871485943
1997-03-31,1.06289190562249
1997-04-30,1.0523879360000001
1997-05-31,1.009264630952381
1997-06-30,1.0427282908366533
1997-07-31,0.989291626
1997-08-31,1.045949508
1997-09-30,1.035992442
1997-10-31,1.05318448
1997-11-30,1.0228663560000002
