,Return
1995-09-30,1.0124499588291482
1995-10-31,1.0077332460243724
1995-11-30,1.0046070634512192
1995-12-31,0.9955183566478717
1996-01-31,0.9974813660915265
1996-02-29,0.9992632366659747
1996-03-31,0.998547108299976
1996-04-30,0.9939656014273672
1996-05-31,1.0070754022090564
1996-06-30,1.018446197285056
1996-07-31,1.004305778353499
1996-08-31,1.0064313680642563
1996-09-30,1.013268358845437
1996-10-31,1.01064082386681
1996-11-30,1.0108426724480273
1996-12-31,1.004068515518876
1997-01-31,1.002485474724413
1997-02-28,1.0084587998840373
1997-03-31,1.014589518521298
1997-04-30,1.0086011214965294
1997-05-31,1.0083787524117036
1997-06-30,1.0091563454093477
1997-07-31,0.9959943588402812
1997-08-31,1.0006673784775688
1997-09-30,1.0058461960117464
1997-10-31,1.0117930100864774
